# x_val	y_val	p(x,y)
0.000000e+00	2.208767e+02	8.125882e-07
0.000000e+00	2.231775e+02	8.184328e-07
0.000000e+00	2.254783e+02	8.243147e-07
0.000000e+00	2.277791e+02	8.302342e-07
0.000000e+00	2.300799e+02	8.361914e-07
0.000000e+00	2.323807e+02	8.421865e-07
0.000000e+00	2.346815e+02	8.482197e-07
0.000000e+00	2.369823e+02	8.542913e-07
0.000000e+00	2.392831e+02	8.604014e-07
0.000000e+00	2.415839e+02	8.665503e-07
0.000000e+00	2.438847e+02	8.727381e-07
0.000000e+00	2.461855e+02	8.789651e-07
0.000000e+00	2.484863e+02	8.852314e-07
0.000000e+00	2.507871e+02	8.915374e-07
0.000000e+00	2.530879e+02	8.978831e-07
0.000000e+00	2.553887e+02	9.042688e-07
0.000000e+00	2.576895e+02	9.106948e-07
0.000000e+00	2.599903e+02	9.171611e-07
0.000000e+00	2.622911e+02	9.236681e-07
0.000000e+00	2.645919e+02	9.302160e-07
0.000000e+00	2.668927e+02	9.368049e-07
0.000000e+00	2.691935e+02	9.434351e-07
0.000000e+00	2.714943e+02	9.501068e-07
0.000000e+00	2.737951e+02	9.568202e-07
0.000000e+00	2.760959e+02	9.635755e-07
0.000000e+00	2.783967e+02	9.703730e-07
0.000000e+00	2.806975e+02	9.772128e-07
0.000000e+00	2.829983e+02	9.840952e-07
0.000000e+00	2.852990e+02	9.910205e-07
0.000000e+00	2.875998e+02	9.979888e-07
0.000000e+00	2.899006e+02	1.005000e-06
0.000000e+00	2.922014e+02	1.012055e-06
0.000000e+00	2.945022e+02	1.019154e-06
0.000000e+00	2.968030e+02	1.026297e-06
0.000000e+00	2.991038e+02	1.033483e-06
0.000000e+00	3.014046e+02	1.040715e-06
0.000000e+00	3.037054e+02	1.047990e-06
0.000000e+00	3.060062e+02	1.055311e-06
0.000000e+00	3.083070e+02	1.062677e-06
0.000000e+00	3.106078e+02	1.070088e-06
0.000000e+00	3.129086e+02	1.077544e-06
0.000000e+00	3.152094e+02	1.085046e-06
0.000000e+00	3.175102e+02	1.092595e-06
0.000000e+00	3.198110e+02	1.100189e-06
0.000000e+00	3.221118e+02	1.107830e-06
0.000000e+00	3.244126e+02	1.115517e-06
0.000000e+00	3.267134e+02	1.123252e-06
0.000000e+00	3.290142e+02	1.131034e-06
0.000000e+00	3.313150e+02	1.138863e-06
0.000000e+00	3.336158e+02	1.146740e-06
0.000000e+00	3.359166e+02	1.154664e-06
0.000000e+00	3.382174e+02	1.162637e-06
0.000000e+00	3.405182e+02	1.170658e-06
0.000000e+00	3.428190e+02	1.178728e-06
0.000000e+00	3.451198e+02	1.186846e-06
0.000000e+00	3.474206e+02	1.195014e-06
0.000000e+00	3.497214e+02	1.203231e-06
0.000000e+00	3.520222e+02	1.211497e-06
0.000000e+00	3.543230e+02	1.219814e-06
0.000000e+00	3.566238e+02	1.228180e-06
0.000000e+00	3.589246e+02	1.236597e-06
0.000000e+00	3.612254e+02	1.245064e-06
0.000000e+00	3.635262e+02	1.253582e-06
